ZONEID,,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3,Site1,Site2,Site3
2012-07-21 01:00:00,2012-07-21 04:00:00,0.585641026,0.735445344,0.654,95737.625,95171.125,93509.625,52.69892883,48.51338196,50.29170227,0.002655029,0.010009766,0.007476807,-0.742007256,-1.20086956,-0.994936943,1.403000832,2.229660988,3.43376255,284.807373,285.0168457,283.6416016,7623494.0,7665606.0,7653574.0,3686885.0,3703877.0,3568325.0,8076710.0,8130918.0,8150950.0,0.0,0.0,0.0,0.000219345,0.000398636,0.000471115,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 05:00:00,0.418653846,0.66917004,0.489825,95705.4375,95148.4375,93493.9375,52.64472961,48.74238586,51.92402649,0.005340576,0.010894775,0.026855469,-0.992117882,-1.459891319,-1.071951866,1.884292603,3.026138306,3.831802368,284.6928711,284.675293,283.1279297,9072815.0,9125295.0,9115823.0,4610922.0,4635690.0,4459274.0,9668960.0,9734112.0,9756960.0,0.0,0.0,0.0,0.000356674,0.000591278,0.001117706,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 06:00:00,0.2075,0.524109312,0.2703,95737.125,95185.875,93529.625,55.25311279,51.4664917,55.94940186,0.005645752,0.005752563,0.010009766,-1.164092064,-1.480010033,-0.998076439,2.158370018,3.066084862,3.546065331,283.1708984,283.5783691,282.0288086,9974301.0,10019869.0,9988893.0,5514714.0,5552090.0,5337914.0,10713534.0,10773182.0,10777854.0,0.0,0.0,0.0,0.000797272,0.00104332,0.001140594,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 07:00:00,0.036217949,0.212307692,0.062575,95793.0,95244.75,93581.75,59.526474,57.41123962,62.59385681,0.043716431,0.036361694,0.094680786,-1.040302277,-0.909931183,-0.586933136,2.650178909,2.506135941,2.478792191,280.020752,280.9938965,279.5083008,10264320.0,10311552.0,10278784.0,6383417.0,6449209.0,6203513.0,11109129.0,11169033.0,11170953.0,0.0,0.0,0.0,0.001620293,0.002018929,0.002772331,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 08:00:00,0.001410256,0.001396761,0.00135,95833.125,95285.125,93615.125,63.79031372,63.44949341,70.15261841,0.061141968,0.030227661,0.194000244,-0.89997673,-0.59113884,-0.319166184,3.050317764,2.613061905,2.533227921,278.6801758,279.2705078,277.8151855,10267776.0,10314752.0,10281728.0,7268174.0,7357326.0,7083086.0,11115544.0,11174936.0,11176216.0,0.0,0.0,0.0,0.004871368,0.003810883,0.003838539,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 09:00:00,0.0,0.0,0.0,95895.125,95338.375,93657.125,69.11499023,69.35229492,74.40893555,0.085449219,0.055130005,0.048400879,-0.829673767,-0.411582947,-0.200767517,2.752809525,2.494997025,2.436159134,277.5810547,278.4833984,277.3886719,10267776.0,10314752.0,10281728.0,8165452.0,8293836.0,8008972.0,11115544.0,11174936.0,11176216.0,0.0,0.0,0.0,0.007066727,0.005403519,0.003013611,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 10:00:00,0.0,0.0,0.0,95911.0625,95347.0625,93660.3125,73.69346619,71.97080994,77.2374115,0.13822937,0.086151123,0.0262146,-1.239126205,-0.411367416,-0.150136948,2.56048584,2.276794434,2.411560059,276.0356445,277.2578125,276.4638672,10267776.0,10314752.0,10281728.0,9052363.0,9194571.0,8875467.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.007009506,0.004659653,0.001409531,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 11:00:00,0.0,0.0,0.0,95939.625,95374.875,93685.375,75.93534851,74.85722351,79.76835632,0.136016846,0.027923584,0.01739502,-1.670852661,-0.625930786,-0.268386841,2.087640762,2.226068497,2.41088295,275.3547363,276.592041,276.1105957,10267776.0,10314752.0,10281728.0,9971541.0,10108757.0,9745237.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.004911423,0.003332138,0.001058578,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 12:00:00,0.0,0.0,0.0,95934.5625,95370.5625,93677.3125,79.92776489,77.93655396,82.32229614,0.074508667,0.02154541,0.015792847,-1.775032997,-0.836800575,-0.418831825,1.803919792,2.09981823,2.422327995,274.8127441,276.173584,275.8508301,10267776.0,10314752.0,10281728.0,10867478.0,11030294.0,10621910.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.004970551,0.00245285,0.000892639,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 13:00:00,0.0,0.0,0.0,95931.5,95365.25,93668.75,83.21270752,81.39337158,85.49884033,0.075149536,0.015457153,0.019088745,-1.733762741,-0.866453171,-0.456541061,1.869235992,2.08310318,2.555027008,274.4541016,275.9379883,275.7504883,10267776.0,10314752.0,10281728.0,11778047.0,11956031.0,11504127.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.004631042,0.001739502,0.000980377,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 14:00:00,0.0,0.0,0.0,95910.5625,95341.5625,93642.5625,86.27690125,84.60600281,88.09135437,0.040771484,0.001220703,0.007995605,-1.69785881,-0.896223068,-0.475934982,2.166797638,2.231494904,2.783496857,273.833252,275.5720215,275.6647949,10267776.0,10314752.0,10281728.0,12643541.0,12850773.0,12372181.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.003219604,0.001049042,0.000923157,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 15:00:00,0.0,0.0,0.0,95886.3125,95314.3125,93614.5625,87.82292175,86.48698425,89.39128113,0.074188232,0.008483887,0.004364014,-1.635704994,-0.894494057,-0.480431557,2.242493629,2.30133152,3.021058083,273.8017578,275.5244141,275.7382812,10267776.0,10314752.0,10281728.0,13514925.0,13743533.0,13246125.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.002403259,0.001049042,0.000823975,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 16:00:00,0.0,0.0,0.0,95890.4375,95317.9375,93617.9375,88.09141541,87.48887634,89.87950134,0.028411865,0.004241943,0.027923584,-1.482614517,-0.846139908,-0.455514908,2.275151253,2.297856331,3.046635628,274.1079102,275.7138672,275.7670898,10267776.0,10314752.0,10281728.0,14407912.0,14653800.0,14128360.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.001522064,0.000835419,0.000572205,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 17:00:00,0.0,0.0,0.0,95867.25,95295.75,93597.75,88.74510193,88.14353943,90.3915863,0.05178833,0.006378174,0.003814697,-1.333902359,-0.74454689,-0.352579117,2.291477203,2.305149078,2.935764313,274.1169434,275.6203613,275.6257324,10267776.0,10314752.0,10281728.0,15297514.0,15559146.0,15007082.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.001228333,0.000804901,0.000484467,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 18:00:00,0.0,0.0,0.0,95854.1875,95283.1875,93586.6875,89.46365356,88.35525513,90.38650513,0.0574646,0.0,0.0,-1.18508625,-0.589383125,-0.213894844,2.465943336,2.378052711,2.99060154,273.6945801,275.3728027,275.595459,10267776.0,10314752.0,10281728.0,16149259.0,16445323.0,15886603.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.001342773,0.00075531,0.000366211,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 19:00:00,0.0,0.0,0.0,95838.125,95268.125,93573.125,89.60562134,87.95230103,90.28726196,0.038757324,0.0,0.001464844,-1.061988831,-0.488746643,-0.089576721,2.503348351,2.414237022,2.880789757,273.6064453,275.3012695,275.4462891,10267776.0,10314752.0,10281728.0,17003664.0,17332240.0,16763414.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.000724792,0.000305176,0.000244141,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 20:00:00,0.0,0.0,0.0,95878.125,95308.625,93614.875,89.7227478,88.17684937,90.51864624,0.004669189,0.0,0.001464844,-0.961104393,-0.461714745,-0.062056541,2.451690674,2.461700439,2.802276611,273.71875,275.2983398,275.2636719,10267776.0,10314752.0,10281728.0,17866688.0,18220352.0,17633216.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.000358582,0.000192642,8.96e-05,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 21:00:00,0.000128205,4.05e-05,0.000125,95917.8125,95348.3125,93653.8125,89.96485901,87.92579651,90.22267151,0.0,0.0,0.009429932,-0.893540382,-0.425278664,-0.063950539,2.404883385,2.363623619,2.775732994,273.7302246,275.2145996,275.1223145,10267776.0,10314752.0,10281728.0,18719824.0,19098192.0,18498000.0,11115618.0,11175010.0,11176418.0,0.0,0.0,0.0,0.000244141,0.000274658,0.000396729,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 22:00:00,0.018782051,0.019777328,0.08965,95948.75,95378.5,93684.0,88.81007385,85.79249573,87.67384338,0.0,0.0,0.007965088,-0.809301376,-0.495824814,-0.102025986,2.30883503,2.687008858,3.147702217,275.7077637,276.6931152,276.2966309,10406467.0,10451395.0,10415811.0,19585264.0,19985776.0,19371248.0,11318890.0,11375978.0,11374186.0,0.0,0.0,0.0,0.000267029,0.000415802,0.000736237,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-21 23:00:00,0.18224359,0.173967611,0.45805,95951.625,95379.625,93686.375,82.49708557,77.48439026,79.47462463,0.0,0.0,0.012329102,-1.121016502,-0.838179588,-0.383101463,2.877775192,3.16219902,3.688566208,278.581543,279.2900391,278.6911621,11125768.0,11170824.0,11130632.0,20488256.0,20900928.0,20267712.0,12171719.0,12229959.0,12224583.0,0.0,0.0,0.0,0.000396729,0.000659943,0.000946045,0.0,0.0,0.0
2012-07-21 01:00:00,2012-07-22 00:00:00,0.630897436,0.394048583,0.652825,95924.75,95356.5,93669.75,75.70297241,67.51937866,68.15414429,0.08770752,0.167572022,0.139038086,-1.288421631,-1.614837646,-1.367034912,2.953696251,3.628256798,4.216391563,280.8769531,281.5678711,280.8015137,12425543.0,12479175.0,12439367.0,21403632.0,21829872.0,21174768.0,13617625.0,13685209.0,13681881.0,0.0,0.0,0.0,0.002700806,0.004737854,0.005233765,0.0,0.0,0.0
2012-07-22 01:00:00,2012-07-22 01:00:00,0.699166667,0.581417004,0.7612,95921.875,95364.125,93695.125,59.72584534,59.12721252,65.04420471,0.995330811,0.934875488,0.846496582,-2.89771843,-2.31202507,-1.583021164,3.841741562,3.812932968,3.815130234,283.6992188,283.3977051,281.8969727,1357530.0,1191322.0,1054234.0,1046152.812,1106744.0,1130608.0,1588471.0,1463959.0,1361783.0,0.0,0.0,0.0,0.07244873,0.075790405,0.065670013,0.001883984,0.003087044,0.002554417
2012-07-22 01:00:00,2012-07-22 02:00:00,0.283653846,0.678441296,0.382175,95843.3125,95290.8125,93631.5625,54.86277771,56.70750427,64.17527771,0.926177979,0.850524902,0.792419434,-2.102085114,-1.554355621,-1.096469879,3.279833794,3.452929497,3.570605278,284.2297363,283.7709961,282.1159668,2349312.0,2160192.0,1986432.0,2214219.0,2275163.0,2262299.0,2955309.0,2810029.0,2671117.0,0.0,0.0,0.0,0.070472717,0.074790955,0.06224823,0.004473209,0.00476265,0.004830837
2012-07-22 01:00:00,2012-07-22 03:00:00,0.273269231,0.448157895,0.375775,95784.1875,95233.6875,93578.4375,51.99472046,53.67538452,59.81600952,0.939819336,0.978179932,0.904174805,-1.918538094,-1.604207039,-1.335896492,3.155314445,3.291789055,3.366496086,284.7666016,284.2426758,282.7365723,3413258.0,3195402.0,3064074.0,3418598.0,3484614.0,3439142.0,4393985.0,4228033.0,4124097.0,0.0,0.0,6.15e-05,0.048454285,0.077674866,0.078399658,0.004008293,0.007070065,0.006298065
2012-07-22 01:00:00,2012-07-22 04:00:00,0.250192308,0.288663968,0.441875,95715.25,95165.75,93510.0,49.45675659,50.27999878,53.72335815,0.971282959,0.935119629,0.844726563,-1.81136322,-1.578086853,-1.593467712,3.032371521,3.193016052,3.375389099,285.2619629,284.8466797,283.4379883,4589656.0,4405208.0,4308184.0,4617983.0,4665503.0,4561503.0,5868987.0,5732859.0,5659323.0,0.0,0.0,7.08e-05,0.061531067,0.07850647,0.064033508,0.006844044,0.007743359,0.006824017
2012-07-22 01:00:00,2012-07-22 05:00:00,0.151666667,0.310546559,0.249575,95694.5,95141.25,93486.0,50.96636963,48.84527588,53.04840088,0.918426514,0.939422607,0.927032471,-0.804367065,-0.741378784,-0.868942261,2.428923607,2.546111107,3.03170681,284.9609375,284.6784668,283.1975098,5275653.0,5046277.0,4899717.0,5791109.0,5849221.0,5733381.0,6863885.0,6692749.0,6580749.0,0.0,0.0,7.41e-05,0.067581177,0.083297729,0.064186096,0.00400877,0.004649401,0.005757093
2012-07-22 01:00:00,2012-07-22 06:00:00,0.073269231,0.101336032,0.10465,95705.5,95154.0,93498.25,53.13249207,51.998703,58.22624207,0.840133667,0.826019287,0.821777344,-0.493206978,-0.212567329,0.137774468,1.690396309,1.870083809,2.446499825,284.1330566,283.9536133,282.5522461,5675650.0,5401474.0,5230210.0,6956284.0,7041148.0,6927804.0,7500090.0,7296314.0,7167546.0,0.0,0.0,7.81e-05,0.062951148,0.076050818,0.070626318,0.002465725,0.002827168,0.002754211
2012-07-22 01:00:00,2012-07-22 07:00:00,0.01775641,0.029676113,0.031475,95734.375,95183.375,93524.375,58.78085327,58.79940796,64.56015015,0.842224121,0.760742188,0.673187256,-1.103664398,-0.461696625,0.040378571,1.288303375,1.598361969,1.83322525,282.5087891,282.2600098,281.0615234,5828056.0,5549144.0,5388120.0,8122030.0,8202606.0,8055470.0,7779315.0,7570547.0,7449075.0,0.0,0.0,7.81e-05,0.051944733,0.046512604,0.031349182,0.001749039,0.001702309,0.001169682
2012-07-22 01:00:00,2012-07-22 08:00:00,0.00025641,0.000242915,0.00055,95765.6875,95211.9375,93545.6875,67.56248474,66.5087738,71.75486755,0.543823242,0.503936768,0.348724365,-1.54158783,-0.861412048,-0.273155212,1.054381371,1.492125511,1.846129417,281.1359863,280.6308594,279.3393555,5830289.0,5551505.0,5390737.0,9254959.0,9311663.0,9107247.0,7785787.0,7576379.0,7454651.0,0.0,0.0,7.91e-05,0.029846191,0.028991699,0.024276733,0.000780106,0.00061655,0.000287533
2012-07-22 01:00:00,2012-07-22 09:00:00,0.0,0.0,0.0,95826.1875,95270.6875,93597.4375,77.53369141,75.49462891,79.24853516,0.38949585,0.442504883,0.505859375,-1.857335091,-1.139195442,-0.516514778,0.991840303,1.403460503,1.814471245,280.1652832,279.4421387,278.0568848,5830289.0,5551505.0,5390737.0,10344001.0,10370689.0,10109313.0,7785787.0,7576379.0,7454651.0,0.0,0.0,7.91e-05,0.039102789,0.04891419,0.040300604,0.000472546,0.000488281,0.000370502
2012-07-22 01:00:00,2012-07-22 10:00:00,0.0,0.0,0.0,95847.875,95289.875,93613.125,86.56512451,82.20379639,83.03875732,0.552337647,0.669952393,0.791046143,-1.773042679,-1.063814163,-0.38693428,1.163293839,1.459558487,1.675134659,279.2807617,278.8178711,278.1850586,5830289.0,5551505.0,5390737.0,11379264.0,11427072.0,11185600.0,7785787.0,7576379.0,7454651.0,0.0,0.0,8.21e-05,0.046066284,0.05128479,0.049499512,0.000256777,0.000174046,0.000153065
2012-07-22 01:00:00,2012-07-22 11:00:00,0.0,0.0,0.0,95868.0625,95308.8125,93628.8125,89.19546509,84.46792603,85.47964478,0.887695313,0.920806885,0.948791504,-1.451411247,-0.769892693,-0.230830193,1.387888908,1.650950432,1.731028557,278.8959961,278.6118164,278.2192383,5830289.0,5551505.0,5390737.0,12424852.0,12503188.0,12277780.0,7785413.0,7576005.0,7454277.0,0.0,0.0,8.44e-05,0.038093567,0.038711548,0.047714233,3.89e-05,3.89e-05,4.77e-05
2012-07-22 01:00:00,2012-07-22 12:00:00,0.0,0.0,0.0,95868.0625,95307.8125,93627.0625,88.36454773,84.47099304,86.44755554,0.974487305,0.969970703,0.976470947,-1.122606277,-0.514940262,-0.296312332,1.475885391,1.547784805,1.851861954,279.4033203,279.2773438,278.8847656,5830289.0,5551505.0,5390737.0,13574232.0,13667160.0,13452120.0,7785413.0,7576005.0,7454277.0,0.0,0.0,8.44e-05,0.033752441,0.034957886,0.045829773,3.89e-05,3.89e-05,4.77e-05
2012-07-22 01:00:00,2012-07-22 13:00:00,0.0,0.0,0.0,95854.5625,95294.5625,93614.0625,88.01556396,84.95404053,87.64251709,0.999023438,0.991821289,0.989593506,-0.975633621,-0.507371903,-0.417039871,1.555952072,1.597578049,1.976240158,279.4790039,279.4443359,279.0869141,5830289.0,5551505.0,5390737.0,14731517.0,14834429.0,14634493.0,7785413.0,7576005.0,7454277.0,0.0,0.0,8.65e-05,0.058525085,0.057357788,0.060775757,0.0,1.29e-05,4.77e-05
2012-07-22 01:00:00,2012-07-22 14:00:00,0.0,0.0,0.0,95816.9375,95255.9375,93575.1875,87.55838013,84.96170044,87.9704895,1.0,0.997589111,0.994171143,-1.085745811,-0.662894249,-0.559012413,1.545108795,1.603824615,2.08588028,279.7609863,279.8498535,279.317627,5830289.0,5551505.0,5390737.0,15926882.0,16041442.0,15845858.0,7785413.0,7576005.0,7454277.0,0.0,0.0,8.95e-05,0.110832214,0.094673157,0.085861206,3.89e-05,3.89e-05,4.77e-05
2012-07-22 01:00:00,2012-07-22 15:00:00,0.0,0.0,0.0,95794.0625,95233.0625,93550.8125,89.15464783,86.58628845,88.38121033,0.965545654,0.975128174,0.990539551,-1.223822594,-0.806830406,-0.57379818,1.32136631,1.434281349,1.862992287,279.4255371,279.4929199,279.1638184,5830289.0,5551505.0,5390737.0,17071024.0,17201072.0,17034544.0,7785413.0,7576005.0,7454277.0,0.0,0.0,9.63e-05,0.112785339,0.107269287,0.10609436,2.86e-05,1.29e-05,4.77e-05
2012-07-22 01:00:00,2012-07-22 16:00:00,0.0,0.0,0.0,95776.75,95215.5,93533.75,89.39157104,87.04293823,88.23532104,0.971160889,0.974517822,0.986938477,-1.356321335,-0.874631882,-0.566282272,1.214665413,1.286808968,1.727849007,279.5761719,279.597168,279.1743164,5830289.0,5551505.0,5390737.0,18251056.0,18388016.0,18237744.0,7785413.0,7576005.0,7454277.0,0.0,5.51e-05,0.000106812,0.101360321,0.113292694,0.112747192,0.0,1.29e-05,4.77e-05
2012-07-22 01:00:00,2012-07-22 17:00:00,0.0,0.0,0.0,95760.3125,95197.3125,93513.0625,89.74519348,87.69441223,88.60359192,0.987915039,0.983001709,0.995635986,-1.36961937,-0.92430687,-0.465566635,1.092687607,1.17215538,1.603918076,279.4204102,279.3676758,279.0102539,5830289.0,5551505.0,5390737.0,19418624.0,19563520.0,19429888.0,7785413.0,7576005.0,7454277.0,0.0,5.98e-05,0.000113428,0.09589386,0.108978272,0.108512878,0.0,0.0,2.43e-05
2012-07-22 01:00:00,2012-07-22 18:00:00,0.0,0.0,0.0,95745.25,95178.5,93491.75,89.19657898,88.08622742,89.64677429,0.98928833,0.996368408,0.989074707,-1.389657021,-0.939095497,-0.278817177,0.893990517,0.992623329,1.370797157,279.4887695,279.3046875,278.7202148,5830289.0,5551505.0,5390737.0,20617248.0,20756000.0,20605344.0,7785413.0,7576005.0,7454277.0,0.0,6.93e-05,0.000121057,0.092628479,0.107460022,0.106628418,0.0,0.0,0.0
2012-07-22 01:00:00,2012-07-22 19:00:00,0.0,0.0,0.0,95745.625,95177.875,93489.375,88.10679626,87.11265564,88.94664001,0.997344971,0.986053467,0.978149414,-1.34207058,-0.933989525,-0.140166283,0.730412483,0.809391975,1.277531624,279.5708008,279.4174805,278.8105469,5830289.0,5551505.0,5390737.0,21837584.0,21974800.0,21809808.0,7785413.0,7576005.0,7454277.0,0.0,7.88e-05,0.000130653,0.084960938,0.09475708,0.087348938,0.0,0.0,0.0
2012-07-22 01:00:00,2012-07-22 20:00:00,0.0,0.0,0.0,95786.125,95217.625,93528.125,86.95663452,85.89413452,88.46151733,0.985748291,0.963012695,0.949401856,-1.348978043,-1.10581398,-0.116678238,0.619520187,0.743299484,1.227186203,279.4331055,279.2231445,278.5068359,5830289.0,5551505.0,5390737.0,23039184.0,23169872.0,22984912.0,7785413.0,7576005.0,7454277.0,0.0,8.32e-05,0.000138283,0.073184967,0.089401245,0.084632874,0.0,0.0,0.0
2012-07-22 01:00:00,2012-07-22 21:00:00,6.41e-05,4.05e-05,7.5e-05,95835.8125,95267.0625,93575.3125,85.68371582,85.11828613,88.16418457,0.95324707,1.0,0.965148926,-1.507659912,-1.310150146,-0.182220459,0.502088547,0.522352219,1.182752609,279.2336426,278.9675293,278.4084473,5830289.0,5551505.0,5390737.0,24222016.0,24352448.0,24165184.0,7785413.0,7576005.0,7454277.0,6.02e-05,9.14e-05,0.000146031,0.065547943,0.083389282,0.074798584,0.0,0.0,0.0
2012-07-22 01:00:00,2012-07-22 22:00:00,0.034551282,0.019757085,0.09625,95863.6875,95294.6875,93601.9375,83.94744873,84.78533936,87.34100342,0.760223389,0.869567871,0.934570313,-1.982710838,-1.274703026,-0.421309471,0.711204529,0.486351013,1.280540466,279.9411621,279.9084473,278.9831543,5898286.0,5615534.0,5451694.0,25428144.0,25560240.0,25351856.0,7929939.0,7717075.0,7591635.0,6.15e-05,9.73e-05,0.000155568,0.050331116,0.068798065,0.064022064,0.0,0.0,0.0
2012-07-22 01:00:00,2012-07-22 23:00:00,0.172115385,0.163360324,0.44235,95882.9375,95314.9375,93621.1875,77.2930603,77.60458374,78.29598999,0.726501465,0.789703369,0.817657471,-2.115922928,-1.614091873,-0.996782303,1.241785049,0.960168839,1.363489151,280.6584473,280.6191406,279.6623535,6343791.0,6028143.0,5809391.0,26575936.0,26725184.0,26528576.0,8561050.0,8320922.0,8153242.0,6.22e-05,0.000100732,0.000163555,0.031902313,0.061534882,0.067070007,0.0,0.0,0.0
2012-07-22 01:00:00,2012-07-23 00:00:00,0.620384615,0.393502024,0.6005,95888.9375,95321.6875,93628.1875,71.93855286,70.25202942,69.69929504,0.514343262,0.750183106,0.73550415,-1.802035332,-1.438509941,-1.061800957,1.494299889,1.112708092,1.113684654,281.2880859,281.1933594,280.3076172,7272207.0,6873615.0,6565903.0,27641648.0,27820848.0,27653680.0,9712205.0,9408973.0,9175757.0,6.35e-05,0.000103951,0.000165462,0.017532349,0.029342651,0.030002594,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 01:00:00,0.51525641,0.41048583,0.706475,95829.25,95262.25,93575.5,59.5967865,57.57237244,56.05381775,0.394439697,0.048217773,0.024902344,-1.711630821,-1.221152306,-1.024741173,0.933411598,0.587098122,0.542176247,283.3291016,283.2055664,282.3842773,1653234.0,1722418.0,1748882.0,1000819.688,963211.6875,907491.6875,1809318.0,1859958.0,1883734.0,0.0,0.0,0.0,0.007396698,0.003627777,0.002628326,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 02:00:00,0.6125,0.610809717,0.7529,95763.8125,95200.3125,93514.3125,54.81486511,53.03947449,50.50041199,0.356079102,0.043060303,0.033050537,-1.297161102,-0.905315399,-0.777141571,0.590783119,-0.021643639,-0.095007896,284.1052246,283.8984375,283.2233887,3367547.0,3646395.0,3745659.0,2025670.0,1927046.0,1809558.0,3716654.0,3928878.0,4016526.0,0.0,0.0,0.0,0.003608704,0.002029419,0.001644135,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 03:00:00,0.690769231,0.728076923,0.723375,95658.8125,95092.3125,93408.5625,53.18861389,50.04115295,47.32044983,0.038726807,0.010314941,0.011627197,-0.976083756,-0.620981216,-0.575082779,0.207547188,-0.385714531,-0.51816082,284.5375977,284.4414062,283.8310547,5298314.0,5726218.0,5824010.0,3000610.0,2857858.0,2699618.0,5811003.0,6138747.0,6227579.0,0.0,0.0,0.0,0.002483368,0.001338959,0.000839233,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 04:00:00,0.581987179,0.714291498,0.630025,95599.5,95033.5,93352.5,51.96670532,49.12979126,46.29190063,0.227111816,0.0,0.0,-0.900312424,-0.543989182,-0.62528801,-0.031823158,-0.603234291,-0.751549721,284.7680664,284.7070312,284.111084,6968011.0,7552203.0,7672011.0,3984291.0,3779075.0,3584291.0,7667243.0,8117419.0,8224491.0,0.0,0.0,0.0,0.002304077,0.001132965,0.000579834,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 05:00:00,0.418846154,0.649898785,0.479425,95573.1875,95009.1875,93330.6875,51.05085754,49.59773254,46.52839661,0.0,0.0,0.0,-0.691133499,-0.47665596,-0.649507523,-0.072234154,-0.79733181,-0.973601341,284.8237305,284.715332,284.0617676,8282642.0,8956946.0,9108370.0,5006980.0,4738052.0,4485188.0,9178275.0,9698851.0,9822627.0,0.0,0.0,0.0,0.002353668,0.000888824,0.000335693,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 06:00:00,0.209166667,0.513097166,0.27085,95588.375,95025.625,93348.125,52.26141357,51.98699951,49.51629639,0.040084839,0.0,0.001449585,-0.303925514,-0.199555397,-0.433930397,-0.107205391,-1.054837227,-1.347317696,284.5410156,284.2805176,283.4777832,9139536.0,9872336.0,10031056.0,5963747.0,5644771.0,5364963.0,10198112.0,10768608.0,10897632.0,0.0,0.0,0.0,0.002161026,0.000511169,0.000244141,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 07:00:00,0.036858974,0.225161943,0.064125,95579.625,95018.875,93345.375,54.31498718,58.32963562,59.9683075,0.023071289,0.006378174,0.006378174,0.188181877,0.441599846,0.269968987,-0.058278084,-1.77556324,-2.242482185,283.6210938,281.3300781,279.9040527,9431462.0,10174118.0,10331302.0,6905844.0,6540660.0,6234484.0,10603364.0,11183332.0,11309540.0,0.0,0.0,0.0,0.001754761,0.000347137,0.000331879,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 08:00:00,0.001410256,0.001720648,0.00155,95571.375,95012.625,93343.125,56.50592041,59.8213501,64.29205322,0.07460022,0.058425903,0.050720215,-0.082220078,0.486261368,0.598566055,0.088385582,-1.700798988,-2.109124184,283.2299805,281.7487793,278.9189453,9435879.0,10178407.0,10335335.0,7809439.0,7434079.0,7106975.0,10611810.0,11191394.0,11316962.0,0.0,0.0,0.0,0.001010895,0.000293732,0.000648499,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 09:00:00,0.0,0.0,0.0,95604.625,95048.375,93379.625,62.4855957,62.64770508,68.58813477,0.036148071,0.026641846,0.032699585,-2.133788109,-1.489500999,-0.94665432,-0.686074257,-0.350747109,-0.414101601,279.3347168,279.0095215,277.8039551,9435879.0,10178407.0,10335335.0,8711766.0,8348566.0,8001814.0,10611810.0,11191394.0,11316962.0,0.0,0.0,0.0,0.000961304,0.000553131,0.000617981,0.0,0.0,0.0
2012-07-23 01:00:00,2012-07-23 10:00:00,0.0,0.0,0.0,95629.4375,95074.4375,93399.4375,75.94189453,73.72705078,76.24365234,0.017486572,0.038146973,0.040008545,-2.185797691,-1.979987144,-1.291388512,-0.538104057,0.517682076,0.396954536,277.5595703,278.0117188,277.2744141,9435879.0,10178407.0,10335335.0,9625019.0,9269435.0,8897595.0,10611810.0,11191394.0,11316962.0,0.0,0.0,0.0,0.000354767,0.000442505,0.000453949,0.0,0.0,0.0
